Gene	Codon	Length
ENSG00000138796	UGA	566
ENSG00000138796	UGA	785
ENSG00000138796	UGA	814
ENSG00000138796	UGA	1130
ENSG00000138796	UGA	713
ENSG00000138796	UGA	589
ENSG00000138796	UAA	3241
ENSG00000138796	UGA	1705
ENSG00000138796	UGA	831
ENSG00000138796	UGA	1053
ENSG00000138796	UGA	761
ENSG00000138802	UGA	71
ENSG00000138802	UGA	21
ENSG00000138802	UGA	1221
ENSG00000138942	UAA	2426
ENSG00000138942	UAA	2017
ENSG00000138942	UAA	2433
ENSG00000139083	UGA	4331
ENSG00000139083	UGA	9
ENSG00000139083	UGA	385
ENSG00000139131	UGA	445
ENSG00000139131	UGA	660
ENSG00000139168	UAA	981
ENSG00000139168	UAA	896
ENSG00000139168	UAA	136
ENSG00000139168	UAA	920
ENSG00000139168	UAA	965
ENSG00000139168	UAA	922
ENSG00000139168	UAA	286
ENSG00000139180	UAG	7209
ENSG00000139180	UAG	125
ENSG00000139197	UGA	208
ENSG00000139197	UGA	292
ENSG00000139197	UAA	0
ENSG00000139197	UGA	1236
ENSG00000139197	UGA	39
ENSG00000139197	UGA	189
ENSG00000139197	UGA	0
ENSG00000139197	UGA	33
ENSG00000139197	UGA	1257
ENSG00000139197	UGA	1260
ENSG00000139218	UGA	639
ENSG00000139218	UAA	1444
ENSG00000139218	UGA	0
ENSG00000139218	UGA	2917
ENSG00000139218	UAG	853
ENSG00000139218	UAA	109
ENSG00000139218	UAA	50
ENSG00000139291	UAG	5
ENSG00000139291	UAG	690
ENSG00000139291	UGA	4052
ENSG00000139291	UGA	110
ENSG00000139370	UGA	1002
ENSG00000139370	UGA	1687
ENSG00000139370	UGA	294
ENSG00000139433	UAA	765
ENSG00000139433	UAA	370
ENSG00000139433	UAG	10
ENSG00000139433	UAG	1610
ENSG00000139433	UAG	294
ENSG00000139505	UAG	3010
ENSG00000139508	UAA	230
ENSG00000139508	UGA	1417
ENSG00000139517	UAG	2410
ENSG00000139517	UAG	2422
ENSG00000139579	UAG	641
ENSG00000139579	UAG	631
ENSG00000139579	UAG	641
ENSG00000139620	UGA	356
ENSG00000139620	UGA	210
ENSG00000139620	UGA	155
ENSG00000139620	UGA	603
ENSG00000139620	UGA	833
ENSG00000139620	UGA	642
ENSG00000139620	UGA	1379
ENSG00000139620	UGA	1437
ENSG00000139644	UGA	1830
ENSG00000139644	UAA	147
ENSG00000139644	UGA	1827
ENSG00000139644	UGA	52
ENSG00000139644	UGA	2038
ENSG00000139644	UGA	1846
ENSG00000139644	UGA	2038
ENSG00000139644	UGA	1841
ENSG00000139651	UAG	7552
ENSG00000139684	UGA	81
ENSG00000139684	UGA	229
ENSG00000139684	UAG	2049
ENSG00000139684	UGA	160
ENSG00000139719	UGA	1859
ENSG00000139719	UAG	360
ENSG00000139719	UAG	2682
ENSG00000139719	UGA	604
ENSG00000139719	UAA	2453
ENSG00000139726	UGA	1986
ENSG00000139726	UAG	433
ENSG00000139793	UGA	1025
ENSG00000139793	UAA	263
ENSG00000139793	UAA	2671
ENSG00000139793	UAA	2670
ENSG00000139793	UAA	2670
ENSG00000139793	UAA	2784
ENSG00000139793	UAA	2671
ENSG00000139826	UAA	4011
ENSG00000139842	UGA	1490
ENSG00000139842	UGA	1490
ENSG00000139842	UGA	3526
ENSG00000139842	UAA	558
ENSG00000139842	UGA	1495
ENSG00000139842	UGA	3526
ENSG00000139921	UAA	1756
ENSG00000139921	UAG	3136
ENSG00000139990	UGA	55
ENSG00000139990	UGA	318
ENSG00000139990	UGA	32
ENSG00000139990	UGA	2002
ENSG00000139990	UAA	1851
ENSG00000139990	UGA	2976
ENSG00000140006	UGA	1740
ENSG00000140006	UGA	277
ENSG00000140006	UGA	1740
ENSG00000140153	UGA	28
ENSG00000140153	UAG	784
ENSG00000140153	UGA	205
ENSG00000140153	UGA	1883
ENSG00000140153	UGA	704
ENSG00000140153	UAA	590
ENSG00000140153	UAA	2423
ENSG00000140153	UAA	647
ENSG00000140153	UAG	788
ENSG00000140153	UAA	254
ENSG00000140153	UAG	790
ENSG00000140153	UGA	1924
ENSG00000140157	UAA	69
ENSG00000140157	UAA	1537
ENSG00000140157	UAA	2515
ENSG00000140157	UAA	2515
ENSG00000140157	UAA	869
ENSG00000140157	UAA	2515
ENSG00000140157	UAA	551
ENSG00000140157	UAA	0
ENSG00000140157	UAA	29
ENSG00000140259	UAG	602
ENSG00000140262	UAA	3708
ENSG00000140262	UAA	307
ENSG00000140262	UAA	106
ENSG00000140262	UAA	2361
ENSG00000140262	UAA	499
ENSG00000140262	UGA	101
ENSG00000140262	UAA	67
ENSG00000140262	UAA	2369
ENSG00000140262	UAA	313
ENSG00000140262	UAA	3708
ENSG00000140262	UAA	1940
ENSG00000140262	UAA	112
ENSG00000140264	UAG	273
ENSG00000140264	UGA	0
ENSG00000140264	UAG	2306
ENSG00000140264	UGA	74
ENSG00000140264	UAG	1879
ENSG00000140264	UAG	606
ENSG00000140264	UGA	260
ENSG00000140264	UGA	472
ENSG00000140264	UAG	202
ENSG00000140264	UAG	273
ENSG00000140264	UAG	3108
ENSG00000140264	UAG	822
ENSG00000140264	UGA	4280
ENSG00000140265	UGA	731
ENSG00000140265	UAA	2898
ENSG00000140265	UAA	2901
ENSG00000140265	UGA	674
ENSG00000140265	UAG	2085
ENSG00000140299	UAA	4923
ENSG00000140299	UAA	312
ENSG00000140299	UAA	1213
ENSG00000140299	UAA	544
ENSG00000140319	UAA	193
ENSG00000140319	UAA	643
ENSG00000140319	UAA	90
ENSG00000140319	UAA	291
ENSG00000140320	UAG	2098
ENSG00000140320	UAG	2106
ENSG00000140320	UAG	2099
ENSG00000140350	UGA	55
ENSG00000140350	UAA	1546
ENSG00000140350	UAA	1644
ENSG00000140374	UGA	1202
ENSG00000140374	UAG	2179
ENSG00000140374	UAG	213
ENSG00000140374	UGA	91
ENSG00000140374	UGA	440
ENSG00000140374	UGA	1110
ENSG00000140374	UGA	1202
ENSG00000140374	UGA	244
ENSG00000140374	UGA	1342
ENSG00000140374	UGA	76
ENSG00000140374	UGA	1202
ENSG00000140374	UGA	147
ENSG00000140374	UGA	2177
ENSG00000140374	UGA	475
ENSG00000140374	UAA	2080
ENSG00000140374	UGA	1206
ENSG00000140374	UGA	1202
ENSG00000140374	UGA	1202
ENSG00000140374	UGA	1034
ENSG00000140374	UAA	494
ENSG00000140374	UGA	1103
ENSG00000140374	UGA	1202
ENSG00000140374	UAG	392
ENSG00000140374	UGA	1396
ENSG00000140374	UAG	1573
ENSG00000140382	UAG	289
ENSG00000140382	UAG	2640
ENSG00000140382	UAG	2640
ENSG00000140382	UGA	201
ENSG00000140400	UGA	114
ENSG00000140400	UGA	315
ENSG00000140400	UGA	1284
ENSG00000140400	UGA	114
ENSG00000140400	UGA	459
ENSG00000140400	UGA	114
ENSG00000140400	UAG	298
ENSG00000140400	UGA	114
ENSG00000140400	UGA	303
ENSG00000140400	UAG	473
ENSG00000140463	UAG	441
ENSG00000140463	UGA	456
ENSG00000140463	UAA	888
ENSG00000140463	UAA	886
ENSG00000140463	UGA	383
ENSG00000140463	UAG	1622
ENSG00000140463	UGA	1651
ENSG00000140463	UGA	479
ENSG00000140463	UAG	218
ENSG00000140463	UGA	1950
ENSG00000140474	UAG	372
ENSG00000140474	UGA	408
ENSG00000140474	UAG	2529
ENSG00000140474	UGA	1561
ENSG00000140474	UGA	1110
ENSG00000140474	UGA	1342
ENSG00000140474	UGA	454
ENSG00000140474	UAG	394
ENSG00000140474	UGA	1110
ENSG00000140474	UGA	15
ENSG00000140474	UGA	1555
ENSG00000140474	UGA	413
ENSG00000140497	UAA	100
ENSG00000140497	UGA	1513
ENSG00000140497	UAG	1639
ENSG00000140497	UAG	1353
ENSG00000140521	UGA	735
ENSG00000140521	UAG	421
ENSG00000140521	UAG	431
ENSG00000140521	UGA	2320
ENSG00000140521	UGA	2763
ENSG00000140521	UAA	3590
ENSG00000140521	UGA	358
ENSG00000140521	UAG	72
ENSG00000140521	UAA	165
ENSG00000140521	UAG	2391
ENSG00000140521	UAG	1202
ENSG00000140521	UAG	316
ENSG00000140521	UAG	431
ENSG00000140612	UAA	459
ENSG00000140612	UAA	474
ENSG00000140612	UAA	275
ENSG00000140612	UGA	558
ENSG00000140612	UAA	481
ENSG00000140612	UAA	475
ENSG00000140612	UGA	399
ENSG00000140632	UAA	187
ENSG00000140632	UGA	783
ENSG00000140632	UAG	3362
ENSG00000140632	UAA	2033
ENSG00000140632	UAG	172
ENSG00000140632	UAA	2033
ENSG00000140632	UAA	2033
ENSG00000140691	UGA	1965
ENSG00000140691	UAG	276
ENSG00000140691	UAG	276
ENSG00000140691	UAG	216
ENSG00000140691	UAG	554
ENSG00000140691	UAG	195
ENSG00000140694	UAA	49
ENSG00000140694	UAG	1750
ENSG00000140694	UAA	1126
ENSG00000140694	UGA	1128
ENSG00000140694	UAA	1016
ENSG00000140694	UAA	798
ENSG00000140694	UGA	2398
ENSG00000140694	UGA	43
ENSG00000140694	UAA	1038
ENSG00000140694	UAG	3763
ENSG00000140694	UAA	112
ENSG00000140694	UAA	2550
ENSG00000140694	UGA	1189
ENSG00000140694	UAG	91
ENSG00000140694	UAG	463
ENSG00000140694	UGA	1101
ENSG00000140694	UAG	180
ENSG00000140694	UAA	1017
ENSG00000140694	UAA	806
ENSG00000140694	UGA	1799
ENSG00000140694	UAA	444
ENSG00000140718	UAA	126
ENSG00000140718	UAG	1189
ENSG00000140718	UGA	1920
ENSG00000140718	UAG	223
ENSG00000140718	UAG	1072
ENSG00000140718	UGA	47
ENSG00000140718	UAG	843
ENSG00000140718	UAG	2548
ENSG00000140718	UGA	631
ENSG00000140718	UAG	849
ENSG00000140718	UAG	2409
ENSG00000140718	UGA	1330
ENSG00000140718	UAA	260
ENSG00000140718	UGA	219
ENSG00000140718	UGA	129
ENSG00000140718	UAG	10026
ENSG00000140718	UGA	1181
ENSG00000140740	UAA	375
ENSG00000140740	UAA	489
ENSG00000140740	UAA	404
ENSG00000140740	UAA	0
ENSG00000140740	UGA	170
ENSG00000140740	UGA	123
ENSG00000140740	UGA	358
ENSG00000140829	UGA	317
ENSG00000140829	UAA	1605
ENSG00000140829	UGA	113
ENSG00000140829	UGA	142
ENSG00000140829	UGA	415
ENSG00000140830	UAG	1780
ENSG00000140830	UAG	1778
ENSG00000140830	UAA	287
ENSG00000140830	UAG	240
ENSG00000140848	UGA	308
ENSG00000140848	UGA	137
ENSG00000140848	UGA	711
ENSG00000140848	UGA	0
ENSG00000140943	UGA	302
ENSG00000140943	UGA	686
ENSG00000140943	UGA	26
ENSG00000140983	UGA	391
ENSG00000140983	UGA	493
ENSG00000140983	UGA	725
ENSG00000140983	UGA	541
ENSG00000140983	UGA	631
ENSG00000140983	UGA	565
ENSG00000140983	UGA	63
ENSG00000140983	UGA	553
ENSG00000140987	UGA	353
ENSG00000140987	UGA	767
ENSG00000140987	UGA	771
ENSG00000140987	UAG	708
ENSG00000140987	UAG	90
ENSG00000140987	UGA	767
ENSG00000140987	UGA	1642
ENSG00000140987	UAG	325
ENSG00000140990	UGA	241
ENSG00000140990	UGA	69
ENSG00000140990	UGA	69
ENSG00000140995	UAG	2097
ENSG00000140995	UAG	2096
ENSG00000140995	UAG	2096
ENSG00000140995	UAG	343
ENSG00000140995	UAG	103
ENSG00000140995	UGA	128
ENSG00000140995	UAG	205
ENSG00000140995	UAG	2097
ENSG00000140995	UGA	131
ENSG00000140995	UGA	121
ENSG00000141002	UAA	605
ENSG00000141002	UGA	141
ENSG00000141002	UGA	168
ENSG00000141002	UGA	168
ENSG00000141002	UAA	37
ENSG00000141002	UGA	559
ENSG00000141002	UGA	163
ENSG00000141002	UGA	1369
ENSG00000141012	UGA	259
ENSG00000141012	UGA	1743
ENSG00000141012	UAG	705
ENSG00000141012	UGA	432
ENSG00000141012	UGA	1648
ENSG00000141027	UGA	3139
ENSG00000141027	UAG	1342
ENSG00000141027	UGA	204
ENSG00000141027	UGA	892
ENSG00000141027	UAA	73
ENSG00000141027	UAG	291
ENSG00000141030	UAA	465
ENSG00000141030	UGA	653
ENSG00000141030	UGA	224
ENSG00000141030	UGA	689
ENSG00000141030	UGA	1524
ENSG00000141030	UGA	245
ENSG00000141030	UGA	278
ENSG00000141030	UGA	482
ENSG00000141030	UGA	280
ENSG00000141030	UGA	489
ENSG00000141030	UGA	263
ENSG00000141098	UGA	1441
ENSG00000141098	UGA	619
ENSG00000141098	UGA	291
ENSG00000141098	UGA	91
ENSG00000141098	UGA	1460
ENSG00000141098	UGA	4943
ENSG00000141101	UAA	607
ENSG00000141101	UAA	630
ENSG00000141101	UGA	461
ENSG00000141232	UAA	757
ENSG00000141232	UAA	0
ENSG00000141252	UAA	1784
ENSG00000141252	UGA	483
ENSG00000141252	UGA	3362
ENSG00000141252	UGA	848
ENSG00000141252	UAG	822
ENSG00000141252	UAG	1121
ENSG00000141252	UGA	1858
ENSG00000141252	UGA	128
ENSG00000141252	UAG	96
ENSG00000141252	UGA	873
ENSG00000141252	UGA	2406
ENSG00000141252	UAG	808
ENSG00000141252	UAG	872
ENSG00000141252	UGA	259
ENSG00000141252	UAG	2314
ENSG00000141252	UGA	573
ENSG00000141252	UAA	1025
ENSG00000141252	UGA	5549
ENSG00000141252	UGA	872
ENSG00000141252	UAA	1465
ENSG00000141252	UAG	100
ENSG00000141252	UAA	2667
ENSG00000141252	UAG	606
ENSG00000141252	UAA	4632
ENSG00000141252	UAA	4046
ENSG00000141252	UGA	21
ENSG00000141252	UAG	534
ENSG00000141252	UAG	10460
ENSG00000141252	UGA	169
ENSG00000141252	UAG	5
ENSG00000141252	UGA	2262
ENSG00000141252	UGA	517
ENSG00000141252	UAG	319
ENSG00000141252	UAA	658
ENSG00000141252	UGA	2195
ENSG00000141252	UGA	819
ENSG00000141252	UGA	2952
ENSG00000141252	UAA	1081
ENSG00000141252	UAG	119
ENSG00000141252	UAG	690
ENSG00000141252	UAG	148
ENSG00000141252	UAG	10460
ENSG00000141252	UAA	578
ENSG00000141252	UAA	720
ENSG00000141252	UAA	2227
ENSG00000141252	UGA	1012
ENSG00000141367	UGA	707
ENSG00000141367	UGA	3104
ENSG00000141367	UAG	261
ENSG00000141367	UGA	687
ENSG00000141367	UGA	906
ENSG00000141367	UGA	1219
ENSG00000141367	UGA	262
ENSG00000141367	UGA	878
ENSG00000141367	UAG	232
ENSG00000141367	UGA	878
ENSG00000141367	UGA	798
ENSG00000141367	UGA	913
ENSG00000141367	UAA	98
ENSG00000141367	UGA	898
ENSG00000141367	UGA	0
ENSG00000141367	UGA	896
ENSG00000141367	UAA	84
ENSG00000141378	UAG	131
ENSG00000141378	UAG	131
ENSG00000141378	UAG	127
ENSG00000141428	UAA	272
ENSG00000141428	UAA	272
ENSG00000141428	UAA	280
ENSG00000141428	UAG	359
ENSG00000141429	UAA	711
ENSG00000141429	UGA	1610
ENSG00000141429	UGA	2064
ENSG00000141429	UAG	1023
ENSG00000141456	UAG	54
ENSG00000141456	UAG	54
ENSG00000141456	UAG	54
ENSG00000141456	UAG	2811
ENSG00000141456	UAG	1665
ENSG00000141458	UGA	45
ENSG00000141458	UAG	256
ENSG00000141458	UAA	1480
ENSG00000141458	UAA	352
ENSG00000141458	UAG	760
ENSG00000141458	UGA	575
ENSG00000141499	UAA	16
ENSG00000141499	UGA	830
ENSG00000141499	UGA	1299
ENSG00000141499	UAA	16
ENSG00000141499	UAA	1372
ENSG00000141499	UAA	13
ENSG00000141499	UGA	363
ENSG00000141499	UAA	16
ENSG00000141499	UAA	16
ENSG00000141499	UAA	16
ENSG00000141499	UAG	64
ENSG00000141499	UGA	1083
ENSG00000141499	UAA	16
ENSG00000141504	UGA	551
ENSG00000141504	UGA	59
ENSG00000141504	UGA	510
ENSG00000141504	UGA	213
ENSG00000141522	UGA	979
ENSG00000141522	UAA	86
ENSG00000141522	UGA	1155
ENSG00000141522	UGA	265
ENSG00000141522	UGA	536
ENSG00000141522	UGA	510
ENSG00000141522	UAA	213
ENSG00000141522	UAA	119
ENSG00000141543	UGA	1121
ENSG00000141543	UGA	141
ENSG00000141543	UGA	191
ENSG00000141551	UGA	373
ENSG00000141551	UAG	501
ENSG00000141551	UGA	249
ENSG00000141551	UGA	403
ENSG00000141551	UGA	1020
ENSG00000141551	UAG	727
ENSG00000141551	UAA	609
ENSG00000141551	UGA	208
ENSG00000141551	UGA	2114
ENSG00000141552	UGA	94
ENSG00000141552	UGA	189
ENSG00000141552	UGA	291
ENSG00000141552	UGA	433
ENSG00000141552	UGA	190
ENSG00000141552	UGA	154
ENSG00000141552	UGA	195
ENSG00000141552	UGA	189
ENSG00000141552	UGA	187
ENSG00000141552	UGA	190
ENSG00000141552	UGA	291
ENSG00000141552	UGA	189
ENSG00000141552	UGA	346
ENSG00000141552	UGA	347
ENSG00000141552	UGA	190
ENSG00000141552	UGA	189
ENSG00000141552	UGA	197
ENSG00000141552	UGA	926
ENSG00000141552	UGA	291
ENSG00000141552	UGA	227
ENSG00000141556	UGA	3451
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	0
ENSG00000141556	UGA	5499
ENSG00000141556	UGA	4987
ENSG00000141556	UAA	6669
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	1174
ENSG00000141556	UGA	196
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	795
ENSG00000141556	UGA	4373
ENSG00000141556	UGA	246
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	4987
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	4987
ENSG00000141556	UGA	3437
ENSG00000141556	UGA	3437
ENSG00000141556	UAG	6593
ENSG00000141562	UAG	826
ENSG00000141562	UGA	905
ENSG00000141562	UGA	98
ENSG00000141562	UGA	485
ENSG00000141562	UGA	2380
ENSG00000141562	UGA	227
ENSG00000141562	UGA	58
ENSG00000141562	UGA	809
ENSG00000141562	UGA	105
ENSG00000141562	UAG	219
ENSG00000141568	UGA	1441
ENSG00000141568	UGA	183
ENSG00000141568	UAG	3103
ENSG00000141569	UGA	123
ENSG00000141569	UGA	153
ENSG00000141569	UGA	1816
ENSG00000141569	UGA	232
ENSG00000141580	UGA	523
ENSG00000141580	UGA	1357
ENSG00000141580	UAA	267
ENSG00000141580	UGA	406
ENSG00000141580	UAA	1717
ENSG00000141627	UGA	0
ENSG00000141627	UGA	385
ENSG00000141627	UGA	361
ENSG00000141627	UGA	666
ENSG00000141627	UGA	7668
ENSG00000141627	UGA	386
ENSG00000141627	UGA	2581
ENSG00000141627	UGA	200
ENSG00000141644	UAA	782
ENSG00000141644	UAG	113
ENSG00000141644	UGA	702
ENSG00000141644	UAG	459
ENSG00000141644	UAG	179
ENSG00000141644	UAG	1164
ENSG00000141644	UAG	1010
ENSG00000141644	UAG	451
ENSG00000141644	UGA	119
ENSG00000141644	UGA	706
ENSG00000141644	UGA	280
ENSG00000141644	UAG	1004
ENSG00000141644	UAG	2655
ENSG00000141644	UAG	32
ENSG00000141644	UAG	1005
ENSG00000141644	UAG	117
ENSG00000141644	UAA	598
ENSG00000141646	UGA	343
ENSG00000141646	UGA	6578
ENSG00000141646	UGA	0
ENSG00000141646	UGA	6575
ENSG00000141646	UGA	0
ENSG00000141646	UGA	0
ENSG00000141646	UGA	0
ENSG00000141646	UAA	319
ENSG00000141646	UGA	1318
ENSG00000141741	UGA	440
ENSG00000141741	UGA	1012
ENSG00000141759	UGA	119
ENSG00000141759	UGA	383
ENSG00000141759	UGA	429
ENSG00000141759	UAA	311
ENSG00000141759	UGA	172
ENSG00000141759	UAA	634
ENSG00000141759	UGA	810
ENSG00000141759	UGA	2872
ENSG00000141759	UAA	212
ENSG00000141759	UGA	300
ENSG00000141858	UGA	566
ENSG00000141867	UGA	2858
ENSG00000141867	UGA	2858
ENSG00000141867	UAA	2233
ENSG00000141867	UGA	565
ENSG00000141867	UGA	263
ENSG00000141873	UGA	52
ENSG00000141873	UAA	2416
ENSG00000141873	UGA	227
ENSG00000141933	UGA	231
ENSG00000142082	UAG	173
ENSG00000142082	UAA	1432
ENSG00000142082	UAG	492
ENSG00000142082	UAG	87
ENSG00000142082	UGA	2213
ENSG00000142082	UAG	1668
ENSG00000142082	UAG	307
ENSG00000142082	UAA	523
ENSG00000142082	UAA	627
ENSG00000142082	UAG	495
ENSG00000142166	UGA	1624
ENSG00000142166	UGA	4181
ENSG00000142166	UGA	4181
ENSG00000142166	UGA	4315
ENSG00000142166	UAG	503
ENSG00000142166	UGA	4294
ENSG00000142166	UGA	5442
ENSG00000142166	UGA	490
ENSG00000142166	UGA	4181
ENSG00000142166	UGA	5572
ENSG00000142168	UAA	353
ENSG00000142168	UAA	353
ENSG00000142186	UGA	164
ENSG00000142186	UGA	354
ENSG00000142186	UGA	138
ENSG00000142186	UGA	138
ENSG00000142186	UGA	164
ENSG00000142186	UGA	109
ENSG00000142186	UGA	138
ENSG00000142186	UAG	370
ENSG00000142188	UAA	386
ENSG00000142188	UGA	1677
ENSG00000142188	UGA	458
ENSG00000142188	UGA	2438
ENSG00000142208	UGA	992
ENSG00000142208	UGA	970
ENSG00000142208	UGA	992
ENSG00000142208	UGA	369
ENSG00000142208	UGA	992
ENSG00000142208	UGA	0
ENSG00000142208	UGA	970
ENSG00000142208	UGA	989
ENSG00000142208	UGA	945
ENSG00000142208	UGA	194
ENSG00000142208	UGA	992
ENSG00000142208	UAG	417
ENSG00000142230	UGA	940
ENSG00000142230	UAA	1991
ENSG00000142230	UAA	1975
ENSG00000142230	UGA	1911
ENSG00000142230	UAG	1798
ENSG00000142230	UGA	1385
ENSG00000142230	UGA	1014
ENSG00000142230	UGA	1311
ENSG00000142230	UAA	1239
ENSG00000142252	UAA	27
ENSG00000142252	UAA	359
ENSG00000142252	UAA	203
ENSG00000142252	UAA	1008
ENSG00000142409	UGA	1187
ENSG00000142409	UAG	657
ENSG00000142507	UGA	178
ENSG00000142507	UGA	73
ENSG00000142507	UAA	274
ENSG00000142655	UAA	154
ENSG00000142655	UAG	771
ENSG00000142676	UAG	685
ENSG00000142676	UAA	45
ENSG00000142676	UAA	462
ENSG00000142676	UAA	44
ENSG00000142684	UGA	157
ENSG00000142684	UGA	185
ENSG00000142687	UGA	3602
ENSG00000142687	UGA	2889
ENSG00000142687	UAA	861
ENSG00000142687	UGA	221
ENSG00000142687	UAG	3116
ENSG00000142687	UGA	2878
ENSG00000142687	UAG	1402
ENSG00000142687	UAG	0
ENSG00000142687	UGA	4819
ENSG00000142687	UGA	1212
ENSG00000142687	UGA	2851
ENSG00000142687	UGA	824
ENSG00000142687	UGA	2475
ENSG00000142687	UAG	775
ENSG00000142687	UAA	2461
ENSG00000142687	UGA	1583
ENSG00000142687	UAA	1952
ENSG00000142687	UGA	1025
ENSG00000142687	UGA	2278
ENSG00000142687	UAG	773
ENSG00000142687	UGA	3524
ENSG00000142687	UAA	2327
ENSG00000142687	UAG	1150
ENSG00000142687	UAG	1876
ENSG00000142687	UAG	1478
ENSG00000142687	UAG	2561
ENSG00000142687	UAG	3621
ENSG00000142687	UAG	773
ENSG00000142687	UGA	3771
ENSG00000142687	UGA	3165
ENSG00000142687	UGA	1162
ENSG00000142687	UGA	2376
ENSG00000142687	UAG	773
ENSG00000142751	UGA	236
ENSG00000142751	UAG	301
ENSG00000142751	UAG	3545
ENSG00000142784	UAG	250
ENSG00000142784	UAG	1861
ENSG00000142784	UGA	1260
ENSG00000142784	UAG	2253
ENSG00000142864	UAA	5397
ENSG00000142864	UAA	5397
ENSG00000142864	UAA	340
ENSG00000142864	UAA	2169
ENSG00000142892	UAG	3385
ENSG00000142892	UAA	900
ENSG00000142892	UAG	3384
ENSG00000142892	UAA	849
ENSG00000143013	UAA	612
ENSG00000143013	UAA	4127
ENSG00000143093	UGA	727
ENSG00000143093	UGA	729
ENSG00000143093	UGA	2718
ENSG00000143106	UAA	0
ENSG00000143106	UAA	2971
ENSG00000143149	UGA	834
ENSG00000143155	UAG	167
ENSG00000143155	UAA	2063
ENSG00000143158	UAA	1594
ENSG00000143158	UAA	1648
ENSG00000143162	UGA	1285
ENSG00000143162	UAA	1165
ENSG00000143179	UGA	251
ENSG00000143179	UGA	3785
ENSG00000143179	UGA	3795
ENSG00000143179	UGA	48
ENSG00000143183	UGA	3730
ENSG00000143183	UAG	294
ENSG00000143183	UAG	0
ENSG00000143183	UGA	717
ENSG00000143183	UAG	287
ENSG00000143183	UGA	485
ENSG00000143183	UGA	1228
ENSG00000143198	UAA	116
ENSG00000143198	UAA	632
ENSG00000143198	UAA	629
ENSG00000143198	UAA	300
ENSG00000143198	UAA	116
ENSG00000143198	UAA	116
ENSG00000143222	UGA	364
ENSG00000143252	UAA	352
ENSG00000143252	UGA	773
ENSG00000143252	UGA	735
ENSG00000143252	UGA	28
ENSG00000143252	UGA	0
ENSG00000143252	UAG	0
ENSG00000143252	UAG	649
ENSG00000143256	UAG	122
ENSG00000143294	UAG	355
ENSG00000143294	UAG	37
ENSG00000143294	UAG	311
ENSG00000143314	UGA	95
ENSG00000143314	UGA	93
ENSG00000143321	UAG	1340
ENSG00000143321	UAG	104
ENSG00000143321	UAG	1339
ENSG00000143368	UAA	225
ENSG00000143373	UAG	694
ENSG00000143373	UAG	967
ENSG00000143373	UGA	1157
ENSG00000143373	UGA	466
ENSG00000143373	UGA	1702
ENSG00000143379	UAG	380
ENSG00000143379	UAG	373
ENSG00000143379	UGA	190
ENSG00000143379	UAA	158
ENSG00000143379	UAG	361
ENSG00000143379	UAA	170
ENSG00000143379	UAG	371
ENSG00000143393	UAA	328
ENSG00000143393	UGA	915
ENSG00000143393	UGA	373
ENSG00000143393	UGA	1055
ENSG00000143393	UGA	345
ENSG00000143393	UGA	250
ENSG00000143393	UGA	719
ENSG00000143393	UGA	1048
ENSG00000143398	UAA	1666
ENSG00000143398	UGA	148
ENSG00000143398	UAA	1666
ENSG00000143398	UAA	1671
ENSG00000143398	UAA	284
ENSG00000143398	UAA	1639
ENSG00000143401	UAG	419
ENSG00000143401	UAG	2136
ENSG00000143401	UAG	2274
ENSG00000143401	UAG	299
ENSG00000143401	UAG	230
ENSG00000143401	UAA	241
ENSG00000143401	UAG	313
ENSG00000143401	UAG	2273
ENSG00000143418	UAG	647
ENSG00000143418	UGA	975
ENSG00000143418	UGA	962
ENSG00000143418	UGA	975
ENSG00000143420	UGA	719
ENSG00000143420	UGA	113
ENSG00000143420	UGA	300
ENSG00000143420	UGA	403
ENSG00000143420	UGA	364
ENSG00000143420	UGA	278
ENSG00000143420	UAG	263
ENSG00000143420	UAA	1016
ENSG00000143420	UAA	83
ENSG00000143420	UAA	2357
ENSG00000143420	UGA	366
ENSG00000143420	UAA	2016
ENSG00000143436	UGA	270
ENSG00000143436	UGA	878
ENSG00000143436	UAA	403
ENSG00000143436	UGA	121
ENSG00000143436	UAA	175
ENSG00000143436	UGA	101
ENSG00000143437	UAG	2314
ENSG00000143437	UAG	340
ENSG00000143437	UGA	274
ENSG00000143437	UAG	2308
ENSG00000143437	UAG	1162
ENSG00000143437	UAG	60
ENSG00000143486	UAG	561
ENSG00000143486	UGA	217
ENSG00000143486	UGA	280
ENSG00000143486	UGA	133
ENSG00000143486	UGA	133
ENSG00000143543	UAG	167
ENSG00000143543	UAG	167
ENSG00000143543	UAG	410
ENSG00000143553	UAA	551
ENSG00000143569	UGA	558
ENSG00000143569	UAA	353
ENSG00000143569	UGA	0
ENSG00000143569	UGA	552
ENSG00000143569	UAA	591
ENSG00000143569	UGA	269
ENSG00000143569	UAA	353
ENSG00000143569	UAA	590
